ORIGIN,DEST,DISTANCE,AIR_TIME,ORIGIN_CITY_NAME,DEST_CITY_NAME
EWR,CMH,463,80,"Newark, NJ","Columbus, OH"
EWR,CVG,569,102,"Newark, NJ","Cincinnati, OH"
EWR,DAY,533,91,"Newark, NJ","Dayton, OH"
EWR,DCA,199,45,"Newark, NJ","Washington, DC"
EWR,DEN,1605,230,"Newark, NJ","Denver, CO"
EWR,DFW,1372,207,"Newark, NJ","Dallas/Fort Worth, TX"
EWR,DTW,488,85,"Newark, NJ","Detroit, MI"
EWR,EGE,1725,245,"Newark, NJ","Eagle, CO"
EWR,ELM,174,38,"Newark, NJ","Elmira/Corning, NY"
EWR,EYW,1196,180,"Newark, NJ","Key West, FL"
EWR,FLL,1065,152,"Newark, NJ","Fort Lauderdale, FL"
EWR,GSO,445,78,"Newark, NJ","Greensboro/High Point, NC"
EWR,GSP,594,97,"Newark, NJ","Greer, SC"
EWR,IAD,212,50,"Newark, NJ","Washington, DC"
EWR,IAH,1400,210,"Newark, NJ","Houston, TX"
EWR,IND,645,106,"Newark, NJ","Indianapolis, IN"
EWR,JAX,820,126,"Newark, NJ","Jacksonville, FL"
EWR,LAS,2227,305,"Newark, NJ","Las Vegas, NV"
EWR,LAX,2454,338,"Newark, NJ","Los Angeles, CA"
EWR,MCI,1092,167,"Newark, NJ","Kansas City, MO"
EWR,MCO,937,139,"Newark, NJ","Orlando, FL"
EWR,MDW,711,114,"Newark, NJ","Chicago, IL"
EWR,MEM,946,153,"Newark, NJ","Memphis, TN"
EWR,MHT,209,41,"Newark, NJ","Manchester, NH"
EWR,MIA,1085,154,"Newark, NJ","Miami, FL"
EWR,MKE,725,123,"Newark, NJ","Milwaukee, WI"
EWR,MSN,799,127,"Newark, NJ","Madison, WI"
EWR,MSP,1008,153,"Newark, NJ","Minneapolis, MN"
EWR,MSY,1167,173,"Newark, NJ","New Orleans, LA"
EWR,OMA,1134,175,"Newark, NJ","Omaha, NE"
EWR,ORD,719,118,"Newark, NJ","Chicago, IL"
EWR,ORF,284,53,"Newark, NJ","Norfolk, VA"
EWR,PBI,1023,149,"Newark, NJ","West Palm Beach/Palm Beach, FL"
EWR,PHX,2133,306,"Newark, NJ","Phoenix, AZ"
EWR,PIT,319,60,"Newark, NJ","Pittsburgh, PA"
EWR,PQI,515,74,"Newark, NJ","Presque Isle/Houlton, ME"
EWR,PVD,160,33,"Newark, NJ","Providence, RI"
EWR,PWM,284,50,"Newark, NJ","Portland, ME"
EWR,RDU,416,68,"Newark, NJ","Raleigh/Durham, NC"
EWR,RIC,277,55,"Newark, NJ","Richmond, VA"
EWR,ROC,246,48,"Newark, NJ","Rochester, NY"
EWR,RSW,1068,157,"Newark, NJ","Fort Myers, FL"
EWR,SAN,2425,331,"Newark, NJ","San Diego, CA"
EWR,SAV,708,116,"Newark, NJ","Savannah, GA"
EWR,SDF,642,110,"Newark, NJ","Louisville, KY"
EWR,SEA,2402,338,"Newark, NJ","Seattle, WA"
EWR,SFO,2565,333,"Newark, NJ","San Francisco, CA"
EWR,SJU,1608,193,"Newark, NJ","San Juan, PR"
EWR,SNA,2434,338,"Newark, NJ","Santa Ana, CA"
EWR,SRQ,1034,158,"Newark, NJ","Sarasota/Bradenton, FL"
EWR,STL,872,135,"Newark, NJ","St. Louis, MO"
EWR,SYR,195,41,"Newark, NJ","Syracuse, NY"
EWR,TPA,997,145,"Newark, NJ","Tampa, FL"
EWR,TYS,631,105,"Newark, NJ","Knoxville, TN"
EYW,ATL,646,101,"Key West, FL","Atlanta, GA"
EYW,CLT,736,109,"Key West, FL","Charlotte, NC"
EYW,DCA,1023,134,"Key West, FL","Washington, DC"
EYW,EWR,1196,159,"Key West, FL","Newark, NJ"
EYW,FLL,145,42,"Key West, FL","Fort Lauderdale, FL"
EYW,MCO,268,67,"Key West, FL","Orlando, FL"
EYW,MIA,125,27,"Key West, FL","Miami, FL"
EYW,TPA,240,62,"Key West, FL","Tampa, FL"
FAI,AKP,254,97,"Fairbanks, AK","Anaktuvuk Pass, AK"
FAI,ANC,261,44,"Fairbanks, AK","Anchorage, AK"
FAI,CXF,181,58,"Fairbanks, AK","Coldfoot, AK"
FAI,FYU,143,58,"Fairbanks, AK","Fort Yukon, AK"
FAI,GAL,268,101,"Fairbanks, AK","Galena, AK"
FAI,SEA,1533,190,"Fairbanks, AK","Seattle, WA"
FAI,TAL,127,54,"Fairbanks, AK","Tanana, AK"
FAR,DEN,627,93,"Fargo, ND","Denver, CO"
FAR,DFW,968,132,"Fargo, ND","Dallas/Fort Worth, TX"
FAR,MSP,223,41,"Fargo, ND","Minneapolis, MN"
FAR,ORD,557,83,"Fargo, ND","Chicago, IL"
FAT,DEN,844,118,"Fresno, CA","Denver, CO"
FAT,DFW,1313,159,"Fresno, CA","Dallas/Fort Worth, TX"
FAT,LAS,259,48,"Fresno, CA","Las Vegas, NV"
FAT,LAX,209,42,"Fresno, CA","Los Angeles, CA"
FAT,PDX,626,93,"Fresno, CA","Portland, OR"
FAT,PHX,493,76,"Fresno, CA","Phoenix, AZ"
FAT,SAN,314,52,"Fresno, CA","San Diego, CA"
FAT,SEA,748,112,"Fresno, CA","Seattle, WA"
FAT,SFO,158,32,"Fresno, CA","San Francisco, CA"
FAT,SLC,501,79,"Fresno, CA","Salt Lake City, UT"
FAY,ATL,331,67,"Fayetteville, NC","Atlanta, GA"
FAY,CLT,118,37,"Fayetteville, NC","Charlotte, NC"
FAY,IAD,284,50,"Fayetteville, NC","Washington, DC"
FCA,DEN,752,98,"Kalispell, MT","Denver, CO"
FCA,SEA,379,67,"Kalispell, MT","Seattle, WA"
FCA,SLC,531,76,"Kalispell, MT","Salt Lake City, UT"
FKL,PIT,64,30,"Franklin/Oil City, PA","Pittsburgh, PA"
FLG,PHX,119,27,"Flagstaff, AZ","Phoenix, AZ"
FLL,ACY,977,124,"Fort Lauderdale, FL","Atlantic City, NJ"
FLL,ATL,581,84,"Fort Lauderdale, FL","Atlanta, GA"
FLL,AVL,660,91,"Fort Lauderdale, FL","Asheville, NC"
FLL,BDL,1173,146,"Fort Lauderdale, FL","Hartford, CT"
FLL,BNA,793,114,"Fort Lauderdale, FL","Nashville, TN"
FLL,BOS,1237,159,"Fort Lauderdale, FL","Boston, MA"
FLL,BQN,982,117,"Fort Lauderdale, FL","Aguadilla, PR"
FLL,BWI,925,121,"Fort Lauderdale, FL","Baltimore, MD"
FLL,CHS,470,70,"Fort Lauderdale, FL","Charleston, SC"
FLL,CLT,632,96,"Fort Lauderdale, FL","Charlotte, NC"
FLL,CMH,973,131,"Fort Lauderdale, FL","Columbus, OH"
FLL,DAL,1108,163,"Fort Lauderdale, FL","Dallas, TX"
FLL,DCA,899,120,"Fort Lauderdale, FL","Washington, DC"
FLL,DEN,1703,237,"Fort Lauderdale, FL","Denver, CO"
FLL,DFW,1119,167,"Fort Lauderdale, FL","Dallas/Fort Worth, TX"
FLL,DTW,1127,150,"Fort Lauderdale, FL","Detroit, MI"
FLL,EWR,1065,146,"Fort Lauderdale, FL","Newark, NJ"
FLL,EYW,145,45,"Fort Lauderdale, FL","Key West, FL"
FLL,HOU,957,146,"Fort Lauderdale, FL","Houston, TX"
FLL,IAD,901,120,"Fort Lauderdale, FL","Washington, DC"
FLL,IAH,966,145,"Fort Lauderdale, FL","Houston, TX"
FLL,IND,1005,140,"Fort Lauderdale, FL","Indianapolis, IN"
FLL,JAX,319,49,"Fort Lauderdale, FL","Jacksonville, FL"
FLL,JFK,1069,137,"Fort Lauderdale, FL","New York, NY"
FLL,LAS,2173,296,"Fort Lauderdale, FL","Las Vegas, NV"
FLL,LAX,2343,323,"Fort Lauderdale, FL","Los Angeles, CA"
FLL,LGA,1076,143,"Fort Lauderdale, FL","New York, NY"
FLL,MCI,1242,177,"Fort Lauderdale, FL","Kansas City, MO"
FLL,MCO,177,33,"Fort Lauderdale, FL","Orlando, FL"
FLL,MDW,1167,163,"Fort Lauderdale, FL","Chicago, IL"
FLL,MSP,1487,207,"Fort Lauderdale, FL","Minneapolis, MN"
FLL,MSY,674,101,"Fort Lauderdale, FL","New Orleans, LA"
FLL,MYR,529,76,"Fort Lauderdale, FL","Myrtle Beach, SC"
FLL,ORD,1182,167,"Fort Lauderdale, FL","Chicago, IL"
FLL,PHL,992,133,"Fort Lauderdale, FL","Philadelphia, PA"
FLL,RDU,680,97,"Fort Lauderdale, FL","Raleigh/Durham, NC"
FLL,RIC,805,106,"Fort Lauderdale, FL","Richmond, VA"
FLL,SAT,1145,172,"Fort Lauderdale, FL","San Antonio, TX"
FLL,SEA,2717,375,"Fort Lauderdale, FL","Seattle, WA"
FLL,SFO,2584,352,"Fort Lauderdale, FL","San Francisco, CA"
FLL,SJU,1046,124,"Fort Lauderdale, FL","San Juan, PR"
FLL,SLC,2084,292,"Fort Lauderdale, FL","Salt Lake City, UT"
FLL,STL,1057,149,"Fort Lauderdale, FL","St. Louis, MO"
FLL,STT,1107,132,"Fort Lauderdale, FL","Charlotte Amalie, VI"
FLL,SWF,1118,150,"Fort Lauderdale, FL","Newburgh/Poughkeepsie, NY"
FLL,TLH,393,100,"Fort Lauderdale, FL","Tallahassee, FL"
FLL,TPA,197,37,"Fort Lauderdale, FL","Tampa, FL"
FNT,ATL,645,105,"Flint, MI","Atlanta, GA"
FNT,ORD,223,48,"Flint, MI","Chicago, IL"
FOD,STL,330,120,"Fort Dodge, IA","St. Louis, MO"
FRD,BFI,76,30,"Friday Harbor, WA","Seattle, WA"
FRD,ESD,14,10,"Friday Harbor, WA","Eastsound, WA"
FSD,DEN,483,78,"Sioux Falls, SD","Denver, CO"
FSD,DFW,737,106,"Sioux Falls, SD","Dallas/Fort Worth, TX"
FSD,MSP,196,35,"Sioux Falls, SD","Minneapolis, MN"
FSD,ORD,463,67,"Sioux Falls, SD","Chicago, IL"
FSM,ATL,579,79,"Fort Smith, AR","Atlanta, GA"
FSM,DFW,227,44,"Fort Smith, AR","Dallas/Fort Worth, TX"
FWA,ATL,508,86,"Fort Wayne, IN","Atlanta, GA"
FWA,CLT,460,70,"Fort Wayne, IN","Charlotte, NC"
FWA,DFW,859,131,"Fort Wayne, IN","Dallas/Fort Worth, TX"
FWA,DTW,128,30,"Fort Wayne, IN","Detroit, MI"
FWA,ORD,157,36,"Fort Wayne, IN","Chicago, IL"
FYU,FAI,143,57,"Fort Yukon, AK","Fairbanks, AK"
GAL,FAI,268,95,"Galena, AK","Fairbanks, AK"
GCC,DEN,313,51,"Gillette, WY","Denver, CO"
GCK,DFW,404,62,"Garden City, KS","Dallas/Fort Worth, TX"
GCN,GCN,0,42,"Grand Canyon, AZ","Grand Canyon, AZ"
GDV,BIL,201,71,"Glendive, MT","Billings, MT"
GEG,BOI,287,42,"Spokane, WA","Boise, ID"
GEG,DEN,836,103,"Spokane, WA","Denver, CO"
GEG,LAS,806,110,"Spokane, WA","Las Vegas, NV"
GEG,MSP,1175,145,"Spokane, WA","Minneapolis, MN"
GEG,OAK,723,103,"Spokane, WA","Oakland, CA"
GEG,PDX,279,61,"Spokane, WA","Portland, OR"
GEG,PHX,1020,129,"Spokane, WA","Phoenix, AZ"
GEG,SEA,224,42,"Spokane, WA","Seattle, WA"
GEG,SFO,733,114,"Spokane, WA","San Francisco, CA"
GEG,SLC,546,77,"Spokane, WA","Salt Lake City, UT"
GEG,SMF,649,90,"Spokane, WA","Sacramento, CA"
GFK,MSP,284,49,"Grand Forks, ND","Minneapolis, MN"
GGG,DFW,140,34,"Longview, TX","Dallas/Fort Worth, TX"
GGW,BIL,189,66,"Glasgow, MT","Billings, MT"
GJT,DEN,212,41,"Grand Junction, CO","Denver, CO"
GJT,DFW,773,99,"Grand Junction, CO","Dallas/Fort Worth, TX"
GJT,PHX,438,71,"Grand Junction, CO","Phoenix, AZ"
GJT,SLC,216,43,"Grand Junction, CO","Salt Lake City, UT"
GLH,BNA,305,70,"Greenville, MS","Nashville, TN"
GNV,ATL,300,53,"Gainesville, FL","Atlanta, GA"
GNV,CLT,388,63,"Gainesville, FL","Charlotte, NC"
GNV,MIA,294,53,"Gainesville, FL","Miami, FL"
GPT,ATL,352,53,"Gulfport/Biloxi, MS","Atlanta, GA"
GPT,CLT,577,78,"Gulfport/Biloxi, MS","Charlotte, NC"
GPT,DFW,500,83,"Gulfport/Biloxi, MS","Dallas/Fort Worth, TX"
GPT,IAH,376,71,"Gulfport/Biloxi, MS","Houston, TX"
GRB,DTW,287,47,"Green Bay, WI","Detroit, MI"
GRB,MSP,252,49,"Green Bay, WI","Minneapolis, MN"
GRB,ORD,174,42,"Green Bay, WI","Chicago, IL"
GRI,DFW,561,88,"Grand Island, NE","Dallas/Fort Worth, TX"
GRK,DFW,134,33,"Killeen, TX","Dallas/Fort Worth, TX"
GRK,IAH,166,34,"Killeen, TX","Houston, TX"
GRR,ATL,640,93,"Grand Rapids, MI","Atlanta, GA"
GRR,CLT,583,88,"Grand Rapids, MI","Charlotte, NC"
GRR,DCA,524,80,"Grand Rapids, MI","Washington, DC"
GRR,DFW,931,138,"Grand Rapids, MI","Dallas/Fort Worth, TX"
GRR,DTW,120,28,"Grand Rapids, MI","Detroit, MI"
GRR,LGA,618,88,"Grand Rapids, MI","New York, NY"
GRR,MDW,137,37,"Grand Rapids, MI","Chicago, IL"
GRR,MSP,408,72,"Grand Rapids, MI","Minneapolis, MN"
GRR,ORD,137,33,"Grand Rapids, MI","Chicago, IL"
GRR,PHX,1574,218,"Grand Rapids, MI","Phoenix, AZ"
GSO,ATL,306,56,"Greensboro/High Point, NC","Atlanta, GA"
GSO,CLT,83,29,"Greensboro/High Point, NC","Charlotte, NC"
GSO,DCA,248,47,"Greensboro/High Point, NC","Washington, DC"
GSO,DFW,999,166,"Greensboro/High Point, NC","Dallas/Fort Worth, TX"
GSO,DTW,460,79,"Greensboro/High Point, NC","Detroit, MI"
GSO,EWR,445,72,"Greensboro/High Point, NC","Newark, NJ"
GSO,IAD,239,43,"Greensboro/High Point, NC","Washington, DC"
GSO,LGA,461,71,"Greensboro/High Point, NC","New York, NY"
GSO,MIA,710,110,"Greensboro/High Point, NC","Miami, FL"
GSO,ORD,589,100,"Greensboro/High Point, NC","Chicago, IL"
GSO,PHL,365,61,"Greensboro/High Point, NC","Philadelphia, PA"
GSP,ATL,153,34,"Greer, SC","Atlanta, GA"
GSP,CLT,75,25,"Greer, SC","Charlotte, NC"
GSP,DCA,396,64,"Greer, SC","Washington, DC"
GSP,DFW,862,139,"Greer, SC","Dallas/Fort Worth, TX"
GSP,EWR,594,85,"Greer, SC","Newark, NJ"
GSP,IAD,384,62,"Greer, SC","Washington, DC"
GSP,LGA,610,88,"Greer, SC","New York, NY"
GSP,MIA,637,95,"Greer, SC","Miami, FL"
GSP,ORD,577,99,"Greer, SC","Chicago, IL"
GSP,PHL,515,77,"Greer, SC","Philadelphia, PA"
GTF,DEN,623,86,"Great Falls, MT","Denver, CO"
GTF,SLC,463,69,"Great Falls, MT","Salt Lake City, UT"
GTR,ATL,241,45,"Columbus, MS","Atlanta, GA"
GUC,DEN,152,34,"Gunnison, CO","Denver, CO"
GUC,DFW,678,89,"Gunnison, CO","Dallas/Fort Worth, TX"
GUM,SPN,129,24,"Guam, TT","Saipan, TT"
HDN,ATL,1340,156,"Hayden, CO","Atlanta, GA"
HDN,DEN,141,31,"Hayden, CO","Denver, CO"
HGR,BWI,67,35,"Hagerstown, MD","Baltimore, MD"
HHH,CLT,207,45,"Hilton Head, SC","Charlotte, NC"
HIB,MSP,174,37,"Hibbing, MN","Minneapolis, MN"
HLN,DEN,594,81,"Helena, MT","Denver, CO"
HLN,SEA,491,98,"Helena, MT","Seattle, WA"
HLN,SLC,402,63,"Helena, MT","Salt Lake City, UT"
HNH,JNU,35,15,"Hoonah, AK","Juneau, AK"
HNL,ATL,4502,478,"Honolulu, HI","Atlanta, GA"
HNL,DEN,3365,358,"Honolulu, HI","Denver, CO"
HNL,DFW,3784,401,"Honolulu, HI","Dallas/Fort Worth, TX"
HNL,IAH,3904,413,"Honolulu, HI","Houston, TX"
HNL,ITO,216,35,"Honolulu, HI","Hilo, HI"
HNL,JHM,84,45,"Honolulu, HI","Kapalua, HI"
HNL,KOA,163,28,"Honolulu, HI","Kona, HI"
HNL,LAS,2762,313,"Honolulu, HI","Las Vegas, NV"
HNL,LAX,2556,291,"Honolulu, HI","Los Angeles, CA"
HNL,LGB,2569,301,"Honolulu, HI","Long Beach, CA"
HNL,LIH,102,22,"Honolulu, HI","Lihue, HI"
HNL,MKK,54,35,"Honolulu, HI","Hoolehua, HI"
HNL,OAK,2409,288,"Honolulu, HI","Oakland, CA"
HNL,OGG,100,60,"Honolulu, HI","Kahului, HI"
HNL,ORD,4243,446,"Honolulu, HI","Chicago, IL"
HNL,PHX,2917,328,"Honolulu, HI","Phoenix, AZ"
HNL,SAN,2614,300,"Honolulu, HI","San Diego, CA"
HNL,SEA,2677,314,"Honolulu, HI","Seattle, WA"
HNL,SFO,2398,263,"Honolulu, HI","San Francisco, CA"
HNM,OGG,28,21,"Hana, HI","Kahului, HI"
HNS,JNU,70,26,"Haines, AK","Juneau, AK"
HOB,IAH,501,71,"Hobbs, NM","Houston, TX"
HOT,DFW,252,90,"Hot Springs, AR","Dallas/Fort Worth, TX"
HOU,ABQ,759,114,"Houston, TX","Albuquerque, NM"
HOU,ATL,696,87,"Houston, TX","Atlanta, GA"
HOU,AUS,148,29,"Houston, TX","Austin, TX"
HOU,BNA,670,83,"Houston, TX","Nashville, TN"
HOU,BWI,1246,144,"Houston, TX","Baltimore, MD"
HOU,CRP,187,35,"Houston, TX","Corpus Christi, TX"
HOU,DAL,239,42,"Houston, TX","Dallas, TX"
HOU,DCA,1218,141,"Houston, TX","Washington, DC"
HOU,DEN,883,125,"Houston, TX","Denver, CO"
HOU,DFW,247,47,"Houston, TX","Dallas/Fort Worth, TX"
HOU,ELP,677,100,"Houston, TX","El Paso, TX"
HOU,FLL,957,117,"Houston, TX","Fort Lauderdale, FL"
HOU,HRL,277,45,"Houston, TX","Harlingen/San Benito, TX"
HOU,JAX,816,97,"Houston, TX","Jacksonville, FL"
HOU,LAS,1235,177,"Houston, TX","Las Vegas, NV"
HOU,LAX,1390,199,"Houston, TX","Los Angeles, CA"
HOU,LGA,1428,170,"Houston, TX","New York, NY"
HOU,MAF,441,68,"Houston, TX","Midland/Odessa, TX"
HOU,MCI,666,93,"Houston, TX","Kansas City, MO"
HOU,MCO,849,105,"Houston, TX","Orlando, FL"
HOU,MDW,937,120,"Houston, TX","Chicago, IL"
HOU,MEM,484,64,"Houston, TX","Memphis, TN"
HOU,MSY,302,44,"Houston, TX","New Orleans, LA"
HOU,OAK,1642,232,"Houston, TX","Oakland, CA"
HOU,OKC,419,63,"Houston, TX","Oklahoma City, OK"
HOU,PHX,1020,153,"Houston, TX","Phoenix, AZ"
HOU,PNS,488,63,"Houston, TX","Pensacola, FL"
HOU,SAN,1313,187,"Houston, TX","San Diego, CA"
HOU,SAT,192,38,"Houston, TX","San Antonio, TX"
HOU,STL,687,92,"Houston, TX","St. Louis, MO"
HOU,TPA,781,95,"Houston, TX","Tampa, FL"
HOU,TUL,453,66,"Houston, TX","Tulsa, OK"
HPB,BET,153,61,"Hooper Bay, AK","Bethel, AK"
HPN,ATL,780,119,"White Plains, NY","Atlanta, GA"
HPN,CLT,564,100,"White Plains, NY","Charlotte, NC"
HPN,DCA,234,52,"White Plains, NY","Washington, DC"
HPN,DTW,505,84,"White Plains, NY","Detroit, MI"
HPN,LEB,191,69,"White Plains, NY","Lebanon-Hanover, NH"
HPN,MCO,972,143,"White Plains, NY","Orlando, FL"
HPN,ORD,738,121,"White Plains, NY","Chicago, IL"
HPN,PBI,1056,153,"White Plains, NY","West Palm Beach/Palm Beach, FL"
HRL,HOU,277,44,"Harlingen/San Benito, TX","Houston, TX"
HRL,IAH,295,51,"Harlingen/San Benito, TX","Houston, TX"
HRO,DFW,321,110,"Harrison, AR","Dallas/Fort Worth, TX"
HRO,MEM,198,70,"Harrison, AR","Memphis, TN"
HSV,ATL,151,32,"Huntsville, AL","Atlanta, GA"
HSV,CLT,333,60,"Huntsville, AL","Charlotte, NC"
HSV,DCA,613,84,"Huntsville, AL","Washington, DC"
HSV,DEN,1048,165,"Huntsville, AL","Denver, CO"
HSV,DFW,603,102,"Huntsville, AL","Dallas/Fort Worth, TX"
HSV,IAH,595,100,"Huntsville, AL","Houston, TX"
HSV,ORD,510,89,"Huntsville, AL","Chicago, IL"
HVN,PHL,157,48,"New Haven, CT","Philadelphia, PA"
HVR,BIL,197,62,"Havre, MT","Billings, MT"
HYA,ACK,31,71,"Hyannis, MA","Nantucket, MA"
HYA,BOS,61,25,"Hyannis, MA","Boston, MA"
HYS,DEN,298,54,"Hays, KS","Denver, CO"
HYS,SLN,88,22,"Hays, KS","Salina, KS"
IAD,ALB,325,56,"Washington, DC","Albany, NY"
IAD,ATL,534,85,"Washington, DC","Atlanta, GA"
IAD,AUS,1297,195,"Washington, DC","Austin, TX"
IAD,AVP,189,37,"Washington, DC","Scranton/Wilkes-Barre, PA"
IAD,BDL,326,52,"Washington, DC","Hartford, CT"
IAD,BNA,542,86,"Washington, DC","Nashville, TN"
IAD,BOS,413,65,"Washington, DC","Boston, MA"
IAD,BTV,441,67,"Washington, DC","Burlington, VT"
IAD,BUF,283,48,"Washington, DC","Buffalo, NY"
IAD,CAE,401,65,"Washington, DC","Columbia, SC"
IAD,CHO,77,20,"Washington, DC","Charlottesville, VA"
IAD,CHS,441,78,"Washington, DC","Charleston, SC"
IAD,CLE,288,55,"Washington, DC","Cleveland, OH"
IAD,CLT,322,62,"Washington, DC","Charlotte, NC"
IAD,CMH,299,55,"Washington, DC","Columbus, OH"
IAD,CVG,388,68,"Washington, DC","Cincinnati, OH"
IAD,DAY,368,66,"Washington, DC","Dayton, OH"
IAD,DEN,1452,211,"Washington, DC","Denver, CO"
IAD,DFW,1172,177,"Washington, DC","Dallas/Fort Worth, TX"
IAD,DTW,383,68,"Washington, DC","Detroit, MI"
IAD,EWR,212,43,"Washington, DC","Newark, NJ"
IAD,FAY,284,50,"Washington, DC","Fayetteville, NC"
IAD,GSO,239,44,"Washington, DC","Greensboro/High Point, NC"
IAD,GSP,384,67,"Washington, DC","Greer, SC"
IAD,HSV,596,98,"Washington, DC","Huntsville, AL"
IAD,IAH,1190,181,"Washington, DC","Houston, TX"
IAD,ILM,323,60,"Washington, DC","Wilmington, NC"
IAD,IND,476,80,"Washington, DC","Indianapolis, IN"
IAD,ITH,250,43,"Washington, DC","Ithaca/Cortland, NY"
IAD,JAX,630,104,"Washington, DC","Jacksonville, FL"
IAD,JFK,228,47,"Washington, DC","New York, NY"
IAD,LAS,2065,284,"Washington, DC","Las Vegas, NV"
IAD,LAX,2288,315,"Washington, DC","Los Angeles, CA"
IAD,LGA,229,49,"Washington, DC","New York, NY"
IAD,MCI,926,140,"Washington, DC","Kansas City, MO"
IAD,MCO,758,109,"Washington, DC","Orlando, FL"
IAD,MDT,94,24,"Washington, DC","Harrisburg, PA"
IAD,MSP,908,139,"Washington, DC","Minneapolis, MN"
IAD,ORD,588,97,"Washington, DC","Chicago, IL"
IAD,ORF,157,33,"Washington, DC","Norfolk, VA"
IAD,PBG,444,67,"Washington, DC","Plattsburgh, NY"
IAD,PIT,182,36,"Washington, DC","Pittsburgh, PA"
IAD,RDU,224,42,"Washington, DC","Raleigh/Durham, NC"
IAD,RIC,100,25,"Washington, DC","Richmond, VA"
IAD,ROA,177,37,"Washington, DC","Roanoke, VA"
IAD,SAV,515,83,"Washington, DC","Savannah, GA"
IAD,SCE,133,33,"Washington, DC","State College, PA"
IAD,SDF,451,81,"Washington, DC","Louisville, KY"
IAD,SEA,2306,323,"Washington, DC","Seattle, WA"
IAD,SFO,2419,329,"Washington, DC","San Francisco, CA"
IAD,STL,696,118,"Washington, DC","St. Louis, MO"
IAD,SYR,296,48,"Washington, DC","Syracuse, NY"
IAD,TPA,811,116,"Washington, DC","Tampa, FL"
IAD,TYS,420,68,"Washington, DC","Knoxville, TN"
IAH,ABQ,744,117,"Houston, TX","Albuquerque, NM"
IAH,AEX,190,35,"Houston, TX","Alexandria, LA"
IAH,AMA,517,82,"Houston, TX","Amarillo, TX"
IAH,ASE,913,147,"Houston, TX","Aspen, CO"
IAH,ATL,689,85,"Houston, TX","Atlanta, GA"
IAH,AUS,140,30,"Houston, TX","Austin, TX"
IAH,BHM,562,75,"Houston, TX","Birmingham, AL"
IAH,BNA,657,83,"Houston, TX","Nashville, TN"
IAH,BOS,1597,186,"Houston, TX","Boston, MA"
IAH,BRO,308,53,"Houston, TX","Brownsville, TX"
IAH,BTR,253,40,"Houston, TX","Baton Rouge, LA"
IAH,CAE,878,107,"Houston, TX","Columbia, SC"
IAH,CHS,925,109,"Houston, TX","Charleston, SC"
IAH,CLE,1091,136,"Houston, TX","Cleveland, OH"
IAH,CLL,74,21,"Houston, TX","College Station/Bryan, TX"
IAH,CLT,912,112,"Houston, TX","Charlotte, NC"
IAH,CMH,986,121,"Houston, TX","Columbus, OH"
IAH,COS,809,116,"Houston, TX","Colorado Springs, CO"
IAH,CRP,201,42,"Houston, TX","Corpus Christi, TX"
IAH,CVG,871,110,"Houston, TX","Cincinnati, OH"
IAH,DCA,1208,142,"Houston, TX","Washington, DC"
IAH,DEN,862,124,"Houston, TX","Denver, CO"
IAH,DFW,224,44,"Houston, TX","Dallas/Fort Worth, TX"
IAH,DSM,802,109,"Houston, TX","Des Moines, IA"
IAH,DTW,1075,129,"Houston, TX","Detroit, MI"
IAH,ECP,572,76,"Houston, TX","Panama City, FL"
IAH,ELP,667,103,"Houston, TX","El Paso, TX"
IAH,EWR,1400,164,"Houston, TX","Newark, NJ"
IAH,FLL,966,115,"Houston, TX","Fort Lauderdale, FL"
IAH,GPT,376,55,"Houston, TX","Gulfport/Biloxi, MS"
IAH,GRK,166,37,"Houston, TX","Killeen, TX"
IAH,GSP,837,103,"Houston, TX","Greer, SC"
IAH,HNL,3904,486,"Houston, TX","Honolulu, HI"
IAH,HOB,501,80,"Houston, TX","Hobbs, NM"
IAH,HRL,295,52,"Houston, TX","Harlingen/San Benito, TX"
IAH,HSV,595,78,"Houston, TX","Huntsville, AL"
IAH,IAD,1190,136,"Houston, TX","Washington, DC"
IAH,ICT,542,80,"Houston, TX","Wichita, KS"
IAH,IND,844,109,"Houston, TX","Indianapolis, IN"
IAH,JAN,351,53,"Houston, TX","Jackson/Vicksburg, MS"
IAH,JAX,817,98,"Houston, TX","Jacksonville, FL"
IAH,LAS,1222,175,"Houston, TX","Las Vegas, NV"
IAH,LAX,1379,199,"Houston, TX","Los Angeles, CA"
IAH,LBB,458,75,"Houston, TX","Lubbock, TX"
IAH,LCH,127,26,"Houston, TX","Lake Charles, LA"
IAH,LEX,828,105,"Houston, TX","Lexington, KY"
IAH,LFT,201,34,"Houston, TX","Lafayette, LA"
IAH,LGA,1416,164,"Houston, TX","New York, NY"
IAH,LIT,374,55,"Houston, TX","Little Rock, AR"
IAH,LRD,301,55,"Houston, TX","Laredo, TX"
IAH,MAF,429,70,"Houston, TX","Midland/Odessa, TX"
IAH,MCI,643,94,"Houston, TX","Kansas City, MO"
IAH,MCO,854,102,"Houston, TX","Orlando, FL"
IAH,MEM,468,66,"Houston, TX","Memphis, TN"
IAH,MFE,316,51,"Houston, TX","Mission/McAllen/Edinburg, TX"
IAH,MIA,964,117,"Houston, TX","Miami, FL"
IAH,MKE,984,126,"Houston, TX","Milwaukee, WI"
IAH,MLU,262,41,"Houston, TX","Monroe, LA"
IAH,MOB,427,59,"Houston, TX","Mobile, AL"
IAH,MSP,1034,140,"Houston, TX","Minneapolis, MN"
